filename,category,mfcc_mean,mfcc_std,mfcc_cv,mfcc_stability,mfcc_range_valid,mfcc_std_valid
session_20250304_170215_Lesson03_Marsha_Teacher_utterance00.wav,teacher,-38.14007459961108,81.14434719324821,6.691062291642997e+16,False,True,True
session_20250304_170215_Lesson03_Marsha_Teacher_utterance14.wav,teacher,-42.482553136878586,140.855585106535,2.341871799132694e+17,False,True,True
session_20250304_125325_Lesson01_Pete_Teacher_utterance02.wav,teacher,-36.62595494963066,108.17825936133252,2.341871800315575e+17,False,True,True
session_20250227_130555_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250304_170215_Lesson01_Pete_Teacher_utterance02.wav,teacher,-36.62595494963066,108.17825936133252,2.341871800315575e+17,False,True,True
session_20250304_170215_Lesson03_Man_Teacher_utterance19.wav,teacher,-50.0899990516823,168.00289744421326,1.0036593407724189e+17,False,True,True
session_20250304_170215_Lesson03_Anna_Teacher_utterance18.wav,teacher,-35.812922914846375,75.99737330952743,1.0408319114690168e+17,False,True,True
session_20250304_170215_Lesson03_Man_Teacher_utterance25.wav,teacher,-38.220899005669175,81.3705128582767,1.756403850935091e+17,False,True,True
session_20250304_125010_Lesson01_Anna_Teacher_utterance00.wav,teacher,-42.69789053464772,95.24689552738963,5.532672127481627e+16,False,True,True
session_20250304_170215_Lesson03_Anna_Teacher_utterance24.wav,teacher,-38.19134128464793,104.43807644712673,2.1838472657976227e+17,False,True,True
