file_name,mfcc_mean,mfcc_std,mfcc_stability,f0_missing_rate,f0_quality,energy_mean,energy_std,energy_stability,zcr_mean,zcr_rationality,feature_integrity,category
Lesson03_Anna_Teacher_utterance15.wav,-50.066177,27.021639,True,0.7954545454545454,False,0.011875117,0.022098435,True,0.14760520241477273,True,True,teacher
Lesson03_Anna_Teacher_utterance03.wav,-50.298733,35.88037,True,0.7338709677419355,False,0.0073939078,0.011203889,True,0.18545630670362903,True,True,teacher
Lesson03_Anna_Teacher_utterance17.wav,-40.947327,25.417086,True,0.09090909090909091,True,0.026309783,0.018131875,True,0.07643821022727272,True,True,teacher
Lesson03_Marsha_Teacher_utterance00.wav,-39.669224,30.657078,True,0.3181818181818182,True,0.028756706,0.018388862,True,0.17537064985795456,True,True,teacher
Lesson03_Marsha_Teacher_utterance14.wav,-43.867374,34.81985,True,1.0,False,0.014502189,0.023861265,True,0.06647283380681818,True,True,teacher
Lesson03_Marsha_Teacher_utterance15.wav,-50.066177,27.021639,True,0.7954545454545454,False,0.011875117,0.022098435,True,0.14760520241477273,True,True,teacher
Lesson03_Marsha_Teacher_utterance01.wav,-44.139893,27.58124,True,0.8409090909090909,False,0.0051824106,0.0100016445,True,0.12255859375,True,True,teacher
Lesson03_Anna_Teacher_utterance16.wav,-33.201935,34.892414,True,0.38636363636363635,True,0.038614243,0.031006781,True,0.11619984019886363,True,True,teacher
Lesson03_Anna_Teacher_utterance02.wav,-43.47181,33.86279,True,0.5,False,0.015424203,0.0181204,True,0.19769287109375,True,True,teacher
Lesson03_Anna_Teacher_utterance06.wav,-54.934288,28.19009,True,0.7074829931972789,False,0.0042313575,0.007978481,True,0.1285076530612245,True,True,teacher
Lesson03_Anna_Teacher_utterance12.wav,-43.326214,35.946785,True,0.28735632183908044,True,0.025226725,0.022161987,True,0.15237181214080459,True,True,teacher
Lesson03_Marsha_Teacher_utterance05.wav,-61.99778,23.738586,True,0.9090909090909091,False,0.0012044157,0.003248933,False,0.22437633167613635,True,True,teacher
Lesson03_Marsha_Teacher_utterance11.wav,-51.145016,35.066982,True,0.6172839506172839,False,0.026885692,0.02314885,True,0.13973283179012347,True,True,teacher
Lesson03_Marsha_Teacher_utterance10.wav,-51.442856,31.05544,True,0.7592592592592593,False,0.008418383,0.016312784,True,0.28143310546875,True,True,teacher
Lesson03_Marsha_Teacher_utterance04.wav,-37.11666,28.929762,True,0.13636363636363635,True,0.024593228,0.010154012,True,0.09341708096590909,True,True,teacher
Lesson03_Anna_Teacher_utterance13.wav,-32.461803,32.89708,True,0.36363636363636365,True,0.026893448,0.022872739,True,0.08421741832386363,True,True,teacher
Lesson03_Anna_Teacher_utterance07.wav,-44.709534,35.918137,True,0.42105263157894735,True,0.0146259805,0.0147848,True,0.12004865679824561,True,True,teacher
Lesson03_Anna_Teacher_utterance11.wav,-51.145016,35.066982,True,0.6172839506172839,False,0.026885692,0.02314885,True,0.13973283179012347,True,True,teacher
Lesson03_Anna_Teacher_utterance05.wav,-53.970596,21.246016,True,0.9357798165137615,False,0.0037515776,0.0114760585,False,0.28803666141055045,True,True,teacher
Lesson03_Marsha_Teacher_utterance12.wav,-43.326214,35.946785,True,0.28735632183908044,True,0.025226725,0.022161987,True,0.15237181214080459,True,True,teacher
Lesson03_Marsha_Teacher_utterance06.wav,-46.30577,35.679214,True,0.6590909090909091,False,0.016883997,0.01409852,True,0.11473499644886363,True,True,teacher
Lesson03_Marsha_Teacher_utterance07.wav,-40.28501,32.6534,True,0.5099601593625498,False,0.020581113,0.020931365,True,0.16608371202689243,True,True,teacher
Lesson03_Marsha_Teacher_utterance13.wav,-32.461803,32.89708,True,0.36363636363636365,True,0.026893448,0.022872739,True,0.08421741832386363,True,True,teacher
Lesson03_Anna_Teacher_utterance04.wav,-48.301193,32.52023,True,0.7383720930232558,False,0.008973455,0.015168982,True,0.2665561409883721,True,True,teacher
Lesson03_Anna_Teacher_utterance10.wav,-51.442856,31.05544,True,0.7592592592592593,False,0.008418383,0.016312784,True,0.28143310546875,True,True,teacher
